account_id,first_name,last_name,birth_date,gender,initial_balance,client_addr,create_date,frequency,bank_id,branch_addr,SAR,alert_id,ip_address
3974,Tammy,Harper,11/4/1977,Female,10630.52,70,8/8/2010,Monthly,YZ,70,FALSE,,188.61.11.170
3975,Joanna,Freeman,3/2/1975,Female,9450.99,8,10/28/2011,Monthly,UV,8,FALSE,,128.85.75.218
3976,Bobby,Daniels,10/8/1970,Male,15196.38,73,4/14/2012,Monthly,YZ,73,FALSE,,53.156.46.85
3977,Kayla,Hall,11/22/1979,Female,19265.94,2,2/13/2010,Monthly,CD,2,FALSE,,29.174.112.169
3978,Kaitlyn,Jones,10/9/1995,Female,18538.46,66,5/23/2012,Monthly,YZ,66,FALSE,,172.179.46.119
3979,Shirley,Floyd,10/7/1979,Female,10929,64,5/5/2008,Monthly,AB,64,FALSE,,31.95.75.198
3980,Raymond,Bullock,2/24/1973,Male,16773.26,54,2/21/2012,Monthly,AB,54,FALSE,,8.79.109.154
3981,Scott,Brady,5/16/1973,Male,15151.67,1,11/7/2011,Monthly,CD,1,FALSE,,204.240.76.247
3982,Michael,Martin,5/23/1968,Male,5935.43,39,6/17/2011,Monthly,AB,39,FALSE,,121.26.122.52
3983,Mason,Dennis,5/8/1968,Male,11903.4,66,1/14/2009,Monthly,IJ,66,FALSE,,9.21.14.215
3984,Ashley,Phillips,1/15/1980,Female,5159.76,46,8/8/2012,Monthly,UV,46,FALSE,,226.157.219.171
3985,Jacob,Ali,5/4/1982,Male,18206.57,72,12/18/2011,Monthly,CD,72,FALSE,,49.51.73.115
3986,Mary,Webb,12/10/1999,Female,16395.32,26,6/8/2011,Monthly,IJ,26,FALSE,,61.106.101.163
3987,Danny,Johnson,9/9/1988,Male,11364.45,15,6/4/2009,Monthly,CD,15,FALSE,,252.250.27.211
3988,David,Collins,7/17/1972,Male,7335.75,52,2/4/2011,Monthly,KL,52,FALSE,,237.137.14.234
3989,Michael,Hicks,4/22/1984,Male,20654.62,47,4/13/2010,Monthly,YZ,47,FALSE,,147.249.148.252
3990,Adriana,Richardson,4/3/1998,Female,4787.11,67,6/21/2012,Monthly,AB,67,FALSE,,11.131.58.192
3991,Sharon,Boyer,4/6/1999,Female,9318.64,5,3/12/2011,Monthly,EF,5,FALSE,,28.28.167.107
3992,Michael,Nguyen,10/3/1955,Male,5740.74,14,6/20/2008,Monthly,AB,14,FALSE,,57.80.153.150
3993,Catherine,Sweeney,9/10/1990,Female,9062.56,42,2/6/2009,Monthly,YZ,42,FALSE,,106.247.30.146
3994,Kyle,Jimenez,4/10/1971,Male,18829.15,50,2/20/2008,Monthly,EF,12,FALSE,,216.14.218.137
3995,Joseph,Burton,5/31/1999,Male,13878.03,43,7/29/2010,Monthly,AB,43,FALSE,,214.74.217.224
3996,Sharon,Brown,1/27/1964,Female,16235.8,33,10/14/2011,Monthly,EF,33,FALSE,,199.120.5.113
3997,William,Kerr,5/1/1957,Male,6674.18,60,8/19/2011,Weekly,AB,60,FALSE,,117.141.154.208
3998,Brian,Donovan,11/21/1993,Male,4869.6,54,1/22/2011,Monthly,CD,54,FALSE,,160.42.228.175
3999,Edward,Foster,5/27/1986,Male,6635.13,1,1/11/2011,Weekly,QR,1,FALSE,,235.93.48.228
4000,Erik,Cunningham,8/15/1959,Male,9750.33,20,8/1/2009,Weekly,GH,20,FALSE,,185.162.179.249
4001,Evelyn,Brown,7/3/1978,Female,14144.06,1,2/12/2011,Monthly,OP,1,FALSE,,23.46.31.226
4002,Michael,James,10/12/1983,Male,3184.92,53,12/15/2010,Monthly,GH,53,TRUE,13,235.196.237.95
4003,Anthony,Hartman,4/6/1969,Male,10053.06,40,8/25/2008,Monthly,GH,31,FALSE,,213.89.157.26
4004,Theresa,Hill,3/13/1970,Female,17937.07,70,8/20/2010,Monthly,CD,70,FALSE,,163.83.19.150
4005,Tanya,Smith,4/30/2000,Female,16396.99,54,8/3/2010,Monthly,QR,54,FALSE,,157.249.226.248
4006,Lisa,James,12/28/1978,Female,12350.94,43,10/11/2010,Monthly,ST,43,FALSE,,89.64.163.142
4007,Christine,Jackson,2/15/1960,Female,7575.41,66,1/24/2008,Monthly,IJ,66,FALSE,,91.38.152.42
4008,Sophia,Rodriguez,12/25/1973,Female,7631.04,13,8/27/2010,Weekly,YZ,13,FALSE,,183.234.83.168
4009,Jennifer,Rodriguez,2/16/1988,Female,15081.32,6,4/12/2011,Monthly,CD,6,FALSE,,238.22.189.211
4010,Melissa,Johnson,12/19/1976,Female,20773.51,54,12/21/2008,Monthly,EF,74,FALSE,,240.251.41.196
4011,Bryan,Cabrera,5/17/1984,Male,2467.36,72,8/5/2010,Monthly,CD,72,FALSE,,80.209.176.243
4012,Stephanie,Patterson,10/15/1960,Female,19829.85,1,6/21/2008,Monthly,YZ,1,FALSE,,239.201.10.105
4013,Richard,Lawson,11/16/1983,Male,1164.61,1,9/14/2010,Monthly,CD,1,FALSE,,122.20.176.19
4014,Angela,White,3/5/1968,Female,16905.72,58,4/3/2010,Monthly,WX,58,FALSE,,209.138.198.175
4015,Jeremy,Meyer,12/24/1972,Male,2218.97,74,6/8/2008,Monthly,YZ,68,FALSE,,222.67.17.36
4016,Nathan,Gonzales,3/9/1963,Male,5460.3,68,12/8/2011,Weekly,UV,68,FALSE,,176.56.106.103
4017,Larry,Warner,4/4/1960,Male,17238.11,5,5/13/2012,Monthly,GH,5,FALSE,,18.25.124.204
4018,Courtney,Matthews,1/1/1966,Female,17869.03,54,2/24/2012,Monthly,KL,54,FALSE,,210.135.171.9
4019,Victoria,Wells,8/20/1962,Female,2502.39,75,2/3/2011,Monthly,YZ,75,FALSE,,243.119.176.40
4020,Craig,Patterson,10/10/1962,Male,7171.14,1,5/5/2010,Transaction,WX,1,TRUE,13,221.185.81.241
4021,James,Ashley,12/30/1976,Male,16278.79,13,6/29/2012,Weekly,EF,13,FALSE,,185.197.240.102
4022,Thomas,Mclean,8/9/1956,Male,11095.21,1,8/18/2010,Monthly,GH,1,FALSE,,37.189.138.173
4023,Courtney,Rodriguez,3/8/1969,Female,11157.01,55,7/1/2008,Monthly,EF,55,FALSE,,228.148.205.150
4024,Heather,Gates,1/27/1977,Female,7759.83,77,6/23/2008,Transaction,QR,77,FALSE,,49.127.110.132
4025,Michael,Crosby,6/4/1974,Male,4703.4,8,7/20/2011,Weekly,ST,8,FALSE,,93.222.250.253
4026,Cody,Williamson,12/3/1992,Male,19356.53,72,10/25/2008,Transaction,IJ,72,FALSE,,59.205.229.8
4027,William,Watson,7/6/1996,Male,6952.67,64,7/14/2010,Monthly,EF,64,FALSE,,176.229.253.128
4028,Kayla,Murphy,10/20/1993,Female,8264.46,4,1/12/2011,Monthly,GH,4,FALSE,,235.15.92.181
4029,Michael,Brown,2/21/1986,Male,16016.2,49,7/4/2011,Monthly,OP,49,FALSE,,14.189.214.78
4030,Kenneth,Jackson,4/28/1990,Male,8924.14,44,1/13/2008,Monthly,QR,44,FALSE,,187.110.60.124
4031,James,Williams,1/7/1990,Male,4234.76,15,9/18/2012,Monthly,QR,15,FALSE,,44.42.165.114
4032,Daniel,Smith,1/30/1972,Male,15410.5,34,7/21/2012,Monthly,GH,34,FALSE,,252.90.33.176
4033,Tyler,Huerta,6/29/1976,Male,9357.55,47,9/16/2011,Monthly,WX,47,FALSE,,131.67.132.100
4034,John,Cooper,1/7/1970,Male,3928.1,40,4/29/2008,Monthly,IJ,40,FALSE,,169.70.253.97
4035,Nathan,Chen,9/23/1980,Male,7051.05,28,10/20/2011,Monthly,EF,28,FALSE,,49.115.126.231
4036,Mark,Stewart,7/17/1962,Male,5139.32,64,6/8/2008,Monthly,YZ,64,FALSE,,242.136.88.102
4037,Nathan,Walker,2/23/1964,Male,19126.16,70,12/18/2009,Monthly,ST,70,FALSE,,63.27.28.242
4038,Christopher,Patrick,3/16/1973,Male,6962.12,4,5/18/2010,Monthly,IJ,4,FALSE,,176.48.139.249
4039,Lydia,Floyd,9/30/1960,Female,6773.56,76,9/6/2011,Weekly,GH,76,FALSE,,85.42.95.237
4040,Thomas,Valencia,5/20/1971,Male,223.13,3,8/9/2008,Monthly,GH,70,FALSE,,91.186.180.199
4041,Katrina,Pacheco,12/24/1978,Female,19736.96,1,2/25/2008,Monthly,IJ,54,FALSE,,34.81.165.60
4042,Karen,Ellis,5/21/1982,Female,20720.84,48,5/8/2008,Monthly,ST,48,FALSE,,156.97.77.145
4043,Marco,White,2/1/1983,Male,20615.71,44,5/21/2008,Weekly,ST,44,FALSE,,79.119.54.106
4044,Steven,Carpenter,11/4/1990,Male,14519.02,1,10/5/2008,Monthly,CD,1,FALSE,,80.73.217.65
4045,John,Shaw,8/7/1973,Male,2408.37,47,4/26/2011,Monthly,YZ,47,FALSE,,103.201.19.126
4046,Mathew,Moore,8/4/1994,Male,10570.39,66,10/22/2009,Monthly,IJ,66,FALSE,,134.240.166.77
4047,Kimberly,Campbell,8/22/1983,Female,10808.24,1,5/2/2008,Monthly,UV,15,FALSE,,225.103.204.233
4048,Rachel,Lopez,8/12/1968,Female,11252.45,24,4/14/2008,Monthly,AB,24,FALSE,,134.114.85.20
4049,Michael,House,2/21/1975,Male,10075.06,71,9/22/2010,Monthly,QR,71,FALSE,,221.49.198.29
4050,Kelsey,Roberts,11/21/1998,Female,3146.3,5,3/22/2008,Monthly,UV,34,FALSE,,134.107.95.154
4051,Jennifer,Alvarez,3/24/1991,Female,2359.08,72,2/19/2012,Monthly,AB,72,FALSE,,128.94.153.142
4052,Chad,Carr,7/26/1968,Male,4047.58,72,5/4/2008,Monthly,IJ,1,FALSE,,227.141.15.46
4053,Sean,Williams,6/3/1974,Male,16082.21,57,12/17/2010,Monthly,CD,57,FALSE,,211.60.105.77
4054,Curtis,Franco,6/18/1973,Male,15159.3,1,8/16/2008,Monthly,CD,52,FALSE,,220.201.37.220
4055,Shannon,Strickland,12/18/1963,Female,15699.77,43,3/28/2008,Monthly,EF,13,FALSE,,162.203.237.26
4056,Melissa,Clarke,9/6/1979,Female,3997.63,1,4/26/2011,Monthly,EF,1,FALSE,,239.167.84.85
4057,Johnathan,Williams,10/15/1962,Male,15048.71,43,3/24/2010,Monthly,UV,43,FALSE,,226.170.14.215
4058,Stephanie,Mccoy,7/13/1972,Female,11150.37,43,5/28/2008,Monthly,QR,43,FALSE,,228.64.137.154
4059,Wayne,Hicks,12/27/1977,Male,12408.38,15,8/11/2012,Monthly,KL,15,FALSE,,209.249.17.252
4060,John,Chapman,11/26/1963,Male,2503.05,13,7/14/2009,Weekly,EF,13,FALSE,,225.21.220.13
4061,Jennifer,Shelton,9/29/1963,Female,3188.58,9,3/16/2011,Monthly,AB,9,FALSE,,235.179.78.235
4062,Antonio,Williams,5/23/1982,Male,16340.87,15,2/27/2011,Monthly,ST,15,FALSE,,211.106.93.116
4063,Matthew,Larsen,4/12/1964,Male,6928.23,19,7/10/2011,Transaction,UV,19,FALSE,,182.130.6.83
4064,Michael,Scott,3/26/1999,Male,14088.23,57,2/8/2008,Monthly,GH,70,FALSE,,115.135.28.30
4065,Allison,Rollins,8/3/1968,Female,19736.64,61,6/17/2009,Monthly,QR,61,FALSE,,17.32.32.149
4066,Yesenia,Baker,12/7/2000,Female,15595.4,5,11/15/2009,Weekly,YZ,5,FALSE,,64.218.228.141
4067,Robert,Mills,4/28/1989,Male,2808.13,59,6/13/2012,Monthly,CD,59,FALSE,,62.249.58.91
4068,Elizabeth,Bright,12/24/1983,Female,3192.66,10,1/8/2010,Transaction,OP,10,FALSE,,149.255.180.103
4069,Courtney,Rosales,9/5/1991,Female,3241.74,53,12/20/2010,Monthly,EF,53,FALSE,,121.152.24.241
4070,Alicia,Spence,3/13/1962,Female,20709.86,66,2/25/2011,Monthly,CD,66,FALSE,,3.152.8.203
4071,Tiffany,Saunders,3/22/1971,Female,4379.66,1,9/4/2012,Monthly,UV,1,FALSE,,47.21.140.162
4072,Eric,Gray,6/24/1991,Male,20495.99,42,7/20/2008,Monthly,AB,42,FALSE,,176.36.195.41
4073,John,Taylor,9/25/1969,Male,20424.26,64,10/12/2012,Weekly,UV,64,FALSE,,88.171.160.31
4074,Marie,Williams,4/27/1959,Female,8367.59,14,4/19/2010,Transaction,CD,14,FALSE,,218.47.56.53
4075,Charles,Rose,8/23/1987,Male,199.63,17,4/19/2011,Transaction,GH,17,FALSE,,8.18.21.96
4076,Michelle,Armstrong,2/27/1979,Female,17319.67,52,1/25/2010,Monthly,GH,52,FALSE,,70.66.72.179
4077,Thomas,Richardson,3/13/1990,Male,3587.46,43,4/16/2008,Monthly,YZ,43,FALSE,,120.40.236.27
4078,Allison,Chang,1/29/1990,Female,14567.93,74,7/5/2010,Transaction,UV,74,FALSE,,244.6.211.250
4079,Lee,Roach,12/17/1973,Male,14189.18,44,7/28/2012,Monthly,IJ,44,FALSE,,9.231.23.212
4080,Brian,Reyes,4/5/1985,Male,2250.14,38,6/16/2008,Monthly,CD,72,FALSE,,125.199.24.213
4081,Jacob,Wilson,1/29/1988,Male,14552.76,1,6/8/2010,Monthly,GH,1,FALSE,,85.20.224.64
4082,Juan,Hart,6/30/1987,Male,7706.6,70,7/14/2010,Monthly,IJ,70,FALSE,,123.209.52.249
4083,Austin,Phillips,6/30/1960,Male,3693.41,77,12/10/2011,Transaction,UV,77,FALSE,,43.149.58.1
4084,Shelley,Calderon,7/7/1991,Female,19961.87,5,7/18/2011,Monthly,UV,5,FALSE,,205.225.56.48
4085,Ana,Moore,9/23/1981,Female,66.08,30,2/2/2008,Monthly,UV,44,FALSE,,20.145.99.106
4086,Tammy,Serrano,7/20/1987,Female,12703.03,75,9/17/2012,Monthly,WX,75,FALSE,,141.254.47.157
4087,Stephen,Jones,6/24/1981,Male,11519.37,76,11/19/2011,Monthly,IJ,76,FALSE,,30.125.161.152
4088,Dillon,Thompson,9/29/1977,Male,9621.97,3,1/25/2008,Monthly,ST,54,FALSE,,252.143.127.176
4089,Krystal,Stein,9/16/1983,Female,6055.21,45,10/25/2011,Monthly,EF,45,FALSE,,165.47.144.65
4090,William,Fischer,5/13/1984,Male,10643.25,15,11/26/2008,Monthly,CD,15,TRUE,13,250.36.15.71
4091,Christine,Sanchez,6/1/1964,Female,14204.42,27,6/6/2012,Monthly,IJ,27,FALSE,,129.127.77.169
4092,Robert,Gregory,9/11/1982,Male,9720.15,50,9/7/2008,Monthly,KL,50,FALSE,,120.197.165.110
4093,Daniel,Luna,8/4/1985,Male,4820.07,28,11/11/2008,Monthly,OP,11,FALSE,,152.41.168.117
4094,Connie,Gray,9/6/1977,Female,4783.04,57,11/21/2008,Monthly,UV,1,TRUE,13,177.164.169.132
4095,Lisa,Cook,2/10/1990,Female,17575.78,47,8/24/2008,Monthly,AB,47,FALSE,,41.52.53.109
4096,Sharon,Johnston,12/2/1960,Female,12124.65,77,3/19/2008,Weekly,OP,6,FALSE,,131.25.171.66
4097,Gregory,Arellano,9/16/1958,Male,1444.64,1,4/22/2008,Monthly,WX,1,FALSE,,217.229.231.195
4098,Pedro,Bates,5/18/1969,Male,198.12,56,8/28/2008,Monthly,KL,56,FALSE,,147.8.202.28
4099,Alyssa,Tate,3/18/1983,Female,932.89,1,3/8/2012,Monthly,GH,1,FALSE,,248.128.68.194
4100,Ronald,Johnson,1/24/1995,Male,13874.73,24,8/28/2011,Monthly,IJ,24,FALSE,,35.91.37.190
4101,Taylor,Terry,5/22/1979,Male,12663.52,49,1/11/2012,Monthly,QR,49,FALSE,,112.5.147.41
4102,Emily,Howard,2/28/1994,Female,5971.27,19,9/15/2011,Monthly,CD,19,FALSE,,179.97.163.141
4103,Samantha,Jackson,10/26/1997,Female,10704.33,6,9/19/2011,Weekly,EF,6,FALSE,,78.184.251.58
4104,Sheila,Patel,4/12/1993,Female,8167.83,29,6/15/2012,Monthly,WX,29,FALSE,,187.92.178.57
4105,Glenn,Hunt,11/4/1957,Male,5586.7,1,3/7/2009,Weekly,QR,1,FALSE,,124.239.22.33
4106,Jennifer,Rodriguez,1/25/1983,Female,6498.42,54,1/22/2012,Monthly,YZ,54,FALSE,,230.199.155.83
4107,Clayton,Mcdaniel,11/26/1978,Male,13868.99,74,12/27/2008,Monthly,OP,74,FALSE,,226.140.162.214
4108,Erika,Patton,4/4/1962,Female,7378.65,34,11/11/2011,Monthly,UV,34,FALSE,,166.22.40.21
4109,Elizabeth,Stout,4/16/1977,Female,12576.47,67,5/13/2011,Monthly,GH,67,FALSE,,17.224.106.43
4110,Lisa,Matthews,2/9/1980,Female,16624.86,74,7/26/2008,Weekly,ST,74,FALSE,,44.18.78.244
4111,Gabriel,Carter,3/15/1957,Male,4172.71,5,11/1/2011,Monthly,WX,5,FALSE,,44.153.104.244
4112,Jonathan,Nguyen,7/10/1982,Male,5740.25,38,7/21/2008,Monthly,WX,38,FALSE,,12.156.205.125
4113,Mary,Mata,1/28/1993,Female,14907.45,56,6/8/2008,Monthly,GH,56,FALSE,,63.211.42.122
4114,Susan,Gray,4/7/1969,Female,16007.98,64,4/5/2010,Monthly,KL,64,TRUE,5,242.67.241.37
4115,William,Martin,3/5/1997,Male,9513.46,64,3/4/2012,Monthly,YZ,64,FALSE,,81.66.56.20
4116,Dustin,Wallace,1/11/1968,Male,20313.82,1,9/10/2009,Monthly,UV,1,FALSE,,145.245.36.24
4117,Daniel,Roberts,4/5/1973,Male,14291.03,26,11/26/2008,Monthly,KL,26,FALSE,,32.71.154.180
4118,Jason,Gibson,4/7/1982,Male,10605.3,3,5/27/2010,Monthly,UV,3,FALSE,,178.134.66.157
4119,Timothy,Martinez,4/1/1966,Male,17265.49,12,8/1/2008,Monthly,GH,74,FALSE,,74.238.161.88
4120,Kendra,Wilson,6/14/1986,Female,13410.11,48,3/15/2010,Monthly,QR,48,FALSE,,116.63.213.206
4121,Laurie,Jackson,6/13/1978,Female,6021.77,31,10/9/2010,Transaction,WX,31,FALSE,,53.209.139.75
4122,Melissa,Cordova,9/23/1998,Female,9378.66,70,3/29/2008,Monthly,EF,31,FALSE,,23.214.23.147
4123,Elizabeth,Chen,2/24/1978,Female,14905.66,1,5/8/2010,Monthly,ST,1,FALSE,,16.121.23.117
4124,Tiffany,Gray,12/30/1996,Female,6498.48,1,11/1/2011,Monthly,CD,1,FALSE,,245.69.46.56
4125,Kevin,Russo,7/10/1971,Male,13287.87,34,7/27/2011,Monthly,EF,34,FALSE,,129.25.110.39
4126,Ellen,Savage,9/27/1995,Female,13159.74,50,7/17/2011,Monthly,IJ,50,FALSE,,247.31.101.65
4127,Angel,Davis,8/30/1977,Female,10736.58,16,9/11/2010,Monthly,ST,16,FALSE,,104.93.234.89
4128,Leah,Campbell,1/6/1996,Female,14649.35,61,2/8/2009,Monthly,WX,61,FALSE,,73.226.144.202
4129,Stephanie,Jones,1/19/1966,Female,4938.47,4,1/26/2008,Monthly,QR,12,FALSE,,247.83.10.89
4130,Eric,Baldwin,5/11/1986,Male,4346.14,6,7/23/2011,Monthly,OP,6,FALSE,,187.45.179.61
4131,Rhonda,Wood,1/30/1984,Female,12728.2,7,9/13/2012,Monthly,WX,7,FALSE,,119.211.14.202
4132,Justin,Cox,10/17/1985,Male,14997.25,74,12/18/2011,Monthly,UV,74,FALSE,,149.76.48.222
4133,Edward,Richard,3/12/1979,Male,18269.92,72,6/10/2009,Monthly,CD,72,FALSE,,41.176.163.64
4134,Craig,Cunningham,12/14/1955,Male,8278.99,34,2/3/2011,Weekly,WX,34,FALSE,,117.117.107.5
4135,Kathy,Moody,10/24/1986,Female,10724.68,38,3/5/2008,Weekly,WX,38,FALSE,,191.152.253.20
4136,Laura,Burgess,6/29/1998,Female,17409.09,1,10/20/2011,Monthly,AB,1,FALSE,,210.184.19.130
4137,James,Gonzalez,11/20/1987,Male,16043.94,74,8/4/2012,Monthly,GH,74,FALSE,,199.208.236.239
4138,William,Cain,8/8/1996,Male,4082.41,16,3/27/2010,Monthly,UV,16,FALSE,,217.85.146.125
4139,Terry,Harding,6/22/1962,Male,16149.87,43,8/4/2008,Weekly,KL,72,FALSE,,231.56.249.73
4140,Patrick,Moore,7/19/1987,Male,16583.98,1,7/8/2010,Monthly,CD,1,FALSE,,63.213.237.127
4141,Jennifer,Green,11/29/1986,Female,11743.71,54,1/3/2011,Monthly,AB,54,FALSE,,175.121.110.205
4142,David,Garcia,10/7/1978,Male,12002.41,61,2/10/2011,Monthly,AB,61,FALSE,,11.11.19.20
4143,Pamela,Paul,7/27/1970,Female,20006.93,16,6/25/2011,Monthly,KL,16,FALSE,,236.251.26.223
4144,Jerry,Nunez,4/6/1985,Male,9519.08,35,6/8/2011,Monthly,QR,35,FALSE,,98.225.83.17
4145,Seth,Dunn,2/10/1991,Male,4108.47,5,3/15/2008,Weekly,YZ,49,FALSE,,52.145.9.113
4146,Valerie,Craig,11/2/1999,Female,10737.15,38,12/28/2011,Monthly,AB,38,FALSE,,3.7.93.30
4147,Tyler,Pierce,3/12/1983,Male,46.22,72,9/15/2008,Weekly,YZ,48,FALSE,,188.197.206.175
4148,Kari,Nguyen,5/8/1996,Female,9763.89,62,7/28/2009,Monthly,CD,62,FALSE,,154.84.142.244
4149,Theresa,Hahn,5/31/1964,Female,14394.81,1,5/11/2011,Monthly,YZ,1,FALSE,,132.134.132.251
4150,Kenneth,Jones,8/2/1998,Male,2451.96,69,11/26/2008,Monthly,YZ,1,FALSE,,110.123.160.2
4151,Rebecca,Marsh,6/8/1999,Female,1705.01,43,8/19/2010,Monthly,QR,43,FALSE,,189.94.16.120
4152,Shane,Scott,9/26/1956,Male,8382.73,14,10/2/2012,Monthly,QR,14,FALSE,,137.22.73.160
4153,Patricia,Anderson,1/23/1971,Female,6349.62,15,9/2/2010,Monthly,KL,15,FALSE,,102.69.233.25
4154,Adriana,Garcia,8/31/1965,Female,11570.95,48,4/23/2008,Monthly,GH,48,FALSE,,90.98.226.38
4155,Willie,Hodge,2/1/1986,Male,12577.96,60,10/22/2011,Monthly,UV,60,FALSE,,99.18.124.8
4156,John,Sims,7/30/1999,Male,6766.59,76,4/4/2010,Monthly,YZ,76,FALSE,,118.149.121.39
4157,Christopher,Pierce,9/4/1989,Male,4634.25,3,5/12/2012,Weekly,EF,3,FALSE,,146.173.51.185
4158,Kyle,Guerrero,12/6/1999,Male,12511.82,74,6/1/2009,Monthly,ST,74,FALSE,,224.62.209.12
4159,Kathleen,Robertson,9/15/1995,Female,10033.25,74,12/8/2010,Weekly,GH,74,FALSE,,2.92.95.56
4160,Melinda,Neal,5/21/1980,Female,13625.91,41,9/8/2008,Monthly,EF,41,FALSE,,234.42.155.216
4161,Felicia,Kelly,5/8/1986,Female,11620.6,36,10/12/2011,Monthly,OP,36,FALSE,,158.215.112.194
4162,Megan,Phillips,1/6/1988,Female,17965.21,38,7/27/2010,Monthly,CD,38,FALSE,,222.13.62.101
4163,Ronnie,Hinton,9/4/1967,Male,5546.72,75,10/8/2008,Monthly,QR,75,FALSE,,22.54.168.4
4164,Beth,Stevens,12/27/1972,Female,14649.37,75,7/3/2011,Monthly,EF,75,FALSE,,97.149.60.243
4165,Kevin,Wade,4/19/1963,Male,12750.38,51,12/26/2011,Monthly,GH,51,FALSE,,178.245.56.20
4166,Emily,Anderson,12/25/1999,Female,5964.8,69,10/12/2012,Monthly,WX,69,FALSE,,30.215.199.30
4167,Michael,Garcia,5/24/1967,Male,12553.58,55,7/17/2012,Transaction,YZ,55,FALSE,,150.18.254.87
4168,Melissa,Lucas,5/10/1965,Female,14596.23,57,9/6/2011,Monthly,EF,57,FALSE,,30.226.43.33
4169,Sherry,Smith,12/3/1991,Female,8349.14,1,8/20/2011,Monthly,GH,1,FALSE,,67.109.75.65
4170,John,Reynolds,10/26/1955,Male,7270.39,54,7/6/2011,Monthly,UV,54,FALSE,,14.129.169.130
4171,Jennifer,Long,12/31/1977,Female,6789.35,46,4/14/2008,Transaction,ST,64,FALSE,,11.203.202.5
4172,Misty,Moore,5/2/1968,Female,6248.86,55,9/17/2008,Monthly,OP,1,FALSE,,57.110.34.177
4173,Alexandra,Hardy,4/13/1959,Female,3550.5,12,4/9/2010,Weekly,GH,12,FALSE,,30.38.81.188
4174,Sarah,Parsons,11/12/1961,Female,14416.06,71,9/11/2012,Monthly,KL,71,FALSE,,172.251.225.38
4175,Sarah,Church,5/11/1974,Female,17234.54,1,12/7/2011,Monthly,OP,1,FALSE,,139.143.139.93
4176,Megan,Stephens,8/28/1991,Female,18805.12,7,6/12/2012,Weekly,KL,7,FALSE,,176.123.76.222
4177,Emily,Ball,2/12/1987,Female,13972.44,77,7/2/2011,Transaction,YZ,77,FALSE,,95.197.50.232
4178,Lauren,Butler,1/7/1963,Female,20005.1,5,6/19/2010,Monthly,ST,5,FALSE,,184.251.181.80
4179,Timothy,Johnson,8/14/1975,Male,1456.18,49,9/6/2008,Monthly,GH,49,TRUE,5,32.94.9.242
4180,Maria,Fleming,7/7/1973,Female,714.44,71,3/26/2008,Monthly,GH,71,FALSE,,10.8.177.129
4181,Stephen,Munoz,8/10/1973,Male,921.67,10,3/14/2008,Monthly,GH,10,FALSE,,192.41.248.132
4182,Carrie,Cobb,4/11/1968,Female,14659.85,17,4/23/2011,Monthly,ST,17,FALSE,,25.109.219.248
4183,Emily,Salas,7/7/1960,Female,14802.29,70,8/30/2011,Monthly,ST,70,FALSE,,248.254.183.72
4184,Sheila,Ramirez,4/11/1973,Female,9125.76,11,9/28/2012,Monthly,AB,11,FALSE,,15.61.75.234
4185,Ronald,Ray,2/4/1965,Male,2866.07,1,2/26/2008,Monthly,AB,1,FALSE,,1.100.163.194
4186,Deborah,Lyons,4/23/1959,Female,5282.79,21,4/7/2010,Monthly,AB,21,FALSE,,250.205.177.166
4187,Eddie,Vincent,2/9/1982,Male,2540.11,68,7/28/2011,Monthly,YZ,68,FALSE,,71.115.7.32
4188,Erica,Valenzuela,1/30/1960,Female,5222.96,19,8/8/2012,Weekly,QR,19,FALSE,,235.174.245.131
4189,Jennifer,Sanford,12/25/1959,Female,17293.64,64,3/18/2008,Monthly,QR,64,FALSE,,157.165.129.92
4190,Cassandra,May,9/24/1992,Female,10395.37,29,11/24/2008,Monthly,EF,1,FALSE,,225.77.155.156
4191,Jessica,Valenzuela,5/7/1976,Female,16168.94,31,4/19/2008,Monthly,YZ,4,FALSE,,86.45.101.26
4192,Bernard,Sexton,1/14/1983,Male,9465.28,1,12/19/2011,Weekly,QR,1,FALSE,,9.47.172.240
4193,Jessica,Preston,8/26/1975,Female,805.75,39,7/28/2008,Monthly,WX,39,FALSE,,175.103.15.25
4194,James,King,11/6/1966,Male,17926.67,4,10/1/2010,Monthly,QR,4,FALSE,,107.34.248.217
4195,Kelli,Anderson,4/17/1980,Female,1095.18,9,3/29/2011,Monthly,WX,9,FALSE,,34.185.194.92
4196,Julie,Price,10/26/1978,Female,19235.89,63,8/29/2009,Monthly,ST,63,FALSE,,90.240.45.155
4197,Gregory,Patel,8/22/1987,Male,5518.04,54,5/16/2011,Monthly,GH,54,FALSE,,249.96.225.201
4198,David,Williams,12/10/1992,Male,5713.07,43,9/3/2009,Monthly,ST,43,FALSE,,215.5.107.80
4199,Patricia,Snow,7/19/1993,Female,17650.23,56,5/24/2012,Monthly,EF,56,FALSE,,226.69.203.172
4200,Kent,Smith,6/26/1995,Male,19693.43,72,1/17/2010,Weekly,CD,72,FALSE,,183.124.221.167
4201,Jared,Simmons,12/20/1995,Male,4267.51,59,4/2/2011,Monthly,OP,59,FALSE,,132.7.153.34
4202,Zachary,Thompson,3/22/1994,Male,9257.75,16,2/16/2011,Monthly,CD,16,FALSE,,52.193.38.171
4203,Andrew,Cummings,3/8/1969,Male,11815.21,21,3/15/2010,Monthly,ST,21,FALSE,,254.178.50.62
